COL	15070785	3	1787674224557235
COL	15070785	2	1787674224557235
COL	15070785	1	1787674224557235
COL	15070785	15	1787674224572712
COL	15070785	127	1787674224572712
COL	15070785	126	1787674224572712
COL	15070785	125	1787674224572712
COL	15070785	124	1787674224572712
COL	15070785	123	1787674224572712
COL	15070785	122	1787674224572712
COL	15070785	121	1787674224572712
COL	15070785	120	1787674224572712
COL	15070785	119	1787674224572712
COL	15070785	118	1787674224572712
COL	15070785	117	1787674224572712
COL	15070785	116	1787674224572712
COL	15070785	115	1787674224572712
COL	15070785	114	1787674224572712
COL	15070785	113	1787674224572712
COL	15070785	112	1787674224572712
COL	15070785	111	1787674224572712
COL	15070785	110	1787674224572712
COL	15070785	109	1787674224572712
COL	15070785	108	1787674224572712
COL	15070785	107	1787674224572712
COL	15070785	106	1787674224572712
COL	15070785	105	1787674224572712
COL	15070785	104	1787674224572712
COL	15070785	103	1787674224572712
COL	15070785	102	1787674224572712
COL	15070785	101	1787674224572712
COL	15070785	100	1787674224572712
COL	15070785	99	1787674224572712
COL	15070785	98	1787674224572712
COL	15070785	97	1787674224572712
COL	15070785	96	1787674224572712
COL	15070785	95	1787674224572712
COL	15070785	94	1787674224572712
COL	15070785	93	1787674224572712
COL	15070785	92	1787674224572712
COL	15070785	91	1787674224572712
COL	15070785	90	1787674224572712
COL	15070785	89	1787674224572712
COL	15070785	88	1787674224572712
COL	15070785	87	1787674224572712
COL	15070785	86	1787674224572712
COL	15070785	85	1787674224572712
COL	15070785	84	1787674224572712
COL	15070785	83	1787674224572712
COL	15070785	82	1787674224572712
COL	15070785	81	1787674224572712
COL	15070785	80	1787674224572712
COL	15070785	79	1787674224572712
COL	15070785	78	1787674224572712
COL	15070785	77	1787674224572712
COL	15070785	76	1787674224572712
COL	15070785	75	1787674224572712
COL	15070785	74	1787674224572712
COL	15070785	73	1787674224572712
COL	15070785	72	1787674224572712
COL	15070785	71	1787674224572712
COL	15070785	70	1787674224572712
COL	15070785	69	1787674224572712
COL	15070785	68	1787674224572712
COL	15070785	67	1787674224572712
COL	15070785	66	1787674224572712
COL	15070785	65	1787674224572712
COL	15070785	64	1787674224572712
COL	15070785	63	1787674224572712
COL	15070785	62	1787674224572712
COL	15070785	61	1787674224572712
COL	15070785	60	1787674224572712
COL	15070785	59	1787674224572712
COL	15070785	58	1787674224572712
COL	15070785	57	1787674224572712
COL	15070785	56	1787674224572712
COL	15070785	55	1787674224572712
COL	15070785	54	1787674224572712
COL	15070785	53	1787674224572712
COL	15070785	52	1787674224572712
COL	15070785	51	1787674224572712
COL	15070785	50	1787674224572712
COL	15070785	49	1787674224572712
COL	15070785	48	1787674224572712
COL	15070785	47	1787674224572712
COL	15070785	46	1787674224572712
COL	15070785	45	1787674224572712
COL	15070785	44	1787674224572712
COL	15070785	43	1787674224572712
COL	15070785	42	1787674224572712
COL	15070785	41	1787674224572712
COL	15070785	40	1787674224572712
COL	15070785	39	1787674224572712
COL	15070785	38	1787674224572712
COL	15070785	37	1787674224572712
COL	15070785	36	1787674224572712
COL	15070785	35	1787674224572712
COL	15070785	34	1787674224572712
COL	15070785	33	1787674224572712
COL	15070785	32	1787674224572712
COL	15070785	31	1787674224572712
COL	15070785	30	1787674224572712
COL	15070785	29	1787674224572712
COL	15070785	28	1787674224572712
COL	15070785	27	1787674224572712
COL	15070785	26	1787674224572712
COL	15070785	25	1787674224572712
COL	15070785	24	1787674224572712
COL	15070785	23	1787674224572712
COL	15070785	22	1787674224572712
COL	15070785	21	1787674224572712
COL	15070785	20	1787674224572712
COL	15070785	19	1787674224572712
COL	15070785	18	1787674224572712
COL	15070785	17	1787674224572712
COL	15070785	16	1787674224572712
COL	15070785	0	1787674230111376
COL	15070785	1	1787674230111390
COL	15070785	2	1787674230111393
COL	15070785	3	1787674230111396
COL	15070785	4	1787674230111399
COL	15070785	5	1787674230111402
COL	15070785	6	1787674230111405
COL	15070785	7	1787674230111408
COL	15070785	8	1787674230111411
COL	15070785	9	1787674230111414
COL	15070785	10	1787674230111418
COL	15070785	11	1787674230111421
COL	15070785	12	1787674230111424
COL	15070785	13	1787674230111427
COL	15070785	14	1787674230111430
COL	15070785	15	1787674230111433
COL	15070785	16	1787674230111439
COL	15070785	17	1787674230111442
COL	15070785	18	1787674230111445
COL	15070785	19	1787674230111448
COL	15070785	20	1787674230111451
COL	15070785	21	1787674230111454
COL	15070785	22	1787674230111457
COL	15070785	23	1787674230111460
COL	15070785	24	1787674230111464
COL	15070785	25	1787674230111467
COL	15070785	26	1787674230111470
COL	15070785	27	1787674230111473
COL	15070785	28	1787674230111477
COL	15070785	29	1787674230111480
COL	15070785	30	1787674230111483
